popup_name	blog_post_url	popup_version|start_date|popup_category	popup_header	popup_description	popup_image_url	popup_title	views	registrations
Book Launch Checklist 4 (New Style)	https://blog.bookly.com/independent-publishers/	"[""A"",""2020-05-05"",""generator""]"	Download: Book Launch Checklist	"Enter your email to download bookly&#39;s #1 publishing resource"	https://blog-cdn.bookly.com/directories/admin/modal/59/medium_9db07afdbb8e3b77f7561748a260b50d.jpg	The Best Independent Publishers in 2020	1407	35
Book Launch Checklist 4 (New Style)	https://blog.bookly.com/independent-publishers//	"[""A"",""2020-05-05"",""generator""]"	Download: Book Launch Checklist	"Enter your email to download bookly&#39;s #1 publishing resource"	https://blog-cdn.bookly.com/directories/admin/modal/59/medium_9db07afdbb8e3b77f7561748a260b50d.jpg	The Best Independent Publishers in 2020	35	0
Book Launch Checklist 4 (New Style)	https://blog.bookly.com/independent-publishers/page/2/	"[""A"",""2020-05-05"",""generator""]"	Download: Book Launch Checklist	"Enter your email to download bookly&#39;s #1 publishing resource"	https://blog-cdn.bookly.com/directories/admin/modal/59/medium_9db07afdbb8e3b77f7561748a260b50d.jpg	The Best Independent Publishers in 2020	126	0
Book Launch Checklist 4 (New Style)	https://blog.bookly.com/independent-publishers/page/3/	"[""A"",""2020-05-05"",""generator""]"	Download: Book Launch Checklist	"Enter your email to download bookly&#39;s #1 publishing resource"	https://blog-cdn.bookly.com/directories/admin/modal/59/medium_9db07afdbb8e3b77f7561748a260b50d.jpg	The Best Independent Publishers in 2020	70	0
Book Launch Checklist 4 (New Style)	https://blog.bookly.com/independent-publishers/page/3//	"[""A"",""2020-05-05"",""generator""]"	Download: Book Launch Checklist	"Enter your email to download bookly&#39;s #1 publishing resource"	https://blog-cdn.bookly.com/directories/admin/modal/59/medium_9db07afdbb8e3b77f7561748a260b50d.jpg	The Best Independent Publishers in 2020	21	0
Book Launch Checklist 4 (New Style)	https://blog.bookly.com/ingramspark/	"[""A"",""2020-03-31"",""Understanding Publishing""]"	"
Download: Book Launch Checklist"	Enter your email to download bookly's #1 publishing resource	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/Checklists-1-300x157.jpg	IngramSpark Review: Don't Use Until You Read This + PROMO CODE!	938	91
Book Launch Checklist 4 (New Style)	https://blog.bookly.com/kindle-direct-publishing/	"[""A"",""2020-02-21"",""Understanding Publishing""]"	"
Download: Book Launch Checklist"	Enter your email to download bookly's #1 publishing resource	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/Checklists-1-300x157.jpg	Your Guide to KDP: How to Succeed on Kindle Direct Publishing	791	21
Book Launch Checklist 4 (New Style)	https://blog.bookly.com/list-of-print-book-distributors/	"[""A"",""2020-05-06"",""Understanding Publishing""]"	"
Download: Book Launch Checklist"	Enter your email to download bookly's #1 publishing resource	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/Checklists-1-300x157.jpg	40+ Best Print Book Distributors in 2019: the Ultimate Guide	791	21
Book Launch Checklist 4 (New Style)	https://blog.bookly.com/lulu-publishing/	"[""B"",""2020-04-30"",""Understanding Publishing""]"	"
Download: Book Launch Checklist"	Enter your email to download bookly's #1 publishing resource	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/Checklists-1-300x157.jpg	Lulu Publishing Review: READ THIS Before You Use Them!	917	21
Book Launch Checklist 4 (New Style)	https://blog.bookly.com/parts-of-a-book/	"[""A"",""2020-05-05"",""Book Design""]"	"
Download: Book Launch Checklist"	Enter your email to download bookly's #1 publishing resource	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/Checklists-1-300x157.jpg	Parts of a Book: What Goes Into Front Matter and Back Matter?	2436	21
Book Launch Checklist 4 (New Style)	https://blog.bookly.com/parts-of-a-book//	"[""A"",""2020-05-05"",""Book Design""]"	"
Download: Book Launch Checklist"	Enter your email to download bookly's #1 publishing resource	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/Checklists-1-300x157.jpg	Parts of a Book: What Goes Into Front Matter and Back Matter?	35	0
Book Launch Checklist 4 (New Style)	https://blog.bookly.com/using-twitter-author/	"[""B"",""2020-02-27"",""Book Marketing""]"	"
Download: Book Launch Checklist"	Enter your email to download bookly's #1 publishing resource	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/Checklists-1-300x157.jpg	How Authors Can Get the Most Out of Twitter	161	0
Book Launch Checklist 4 (New Style)	https://blog.bookly.com/what-is-proofreading/	"[""A"",""2020-03-06"",""Understanding Publishing""]"	"
Download: Book Launch Checklist"	Enter your email to download bookly's #1 publishing resource	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/Checklists-1-300x157.jpg	Proofreading: What is it? And Can You Do it Yourself?	448	21
Book Launch Checklist 4 (New Style)	https://blog.bookly.com/what-is-proofreading//	"[""A"",""2020-03-06"",""Understanding Publishing""]"	"
Download: Book Launch Checklist"	Enter your email to download bookly's #1 publishing resource	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/Checklists-1-300x157.jpg	Proofreading: What is it? And Can You Do it Yourself?	35	0
Book Launch Checklist 4 (New Style)	https://blog.bookly.com/writing-publishing-resources/	"[""A"",""2020-02-27"",""Book Design, Book Marketing, Perfecting your Craft, Understanding Publishing""]"	"
Download: Book Launch Checklist"	Enter your email to download bookly's #1 publishing resource	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/Checklists-1-300x157.jpg	Writing and Publishing Resources	21	0
Book Marketing Checklist 2	https://blog.bookly.com/book-marketing-ideas/	"[""B"",""2020-05-27"",""Book Marketing""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	50+ Book Marketing Ideas to CRUSH Your Book Launch	539	21
Book Marketing Checklist 2	https://blog.bookly.com/book-marketing-mistakes/	"[""A"",""2019-10-16"",""Book Marketing""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	12 Book Marketing Mistakes Every Author Needs to Ban in 2020	105	0
Book Marketing Checklist 2	https://blog.bookly.com/category/marketing/	"[""A"",""2020-02-27"",""Book Marketing""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	Book Marketing • The bookly Blog	21	0
Book Marketing Checklist 2	https://blog.bookly.com/how-to-get-an-isbn/	"[""A"",""2020-05-06"",""Understanding Publishing""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	How to Get an ISBN in 10 Minutes (or Less!): the Master Guide for 2019	3318	91
Book Marketing Checklist 2	https://blog.bookly.com/how-to-get-an-isbn//	"[""A"",""2020-05-06"",""Understanding Publishing""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	How to Get an ISBN in 10 Minutes (or Less!): the Master Guide for 2019	56	21
Book Marketing Checklist 2	https://blog.bookly.com/how-to-promote-your-book/	"[""A"",""2020-02-27"",""Book Marketing""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	How to Promote Your Book: 25 Hacks for Authors	182	0
Book Marketing Checklist 2	https://blog.bookly.com/how-to-promote-your-book/	"[""A"",""2020-02-27"",""Book Marketing""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	How to Promote Your Book: 8 Sales-Boosting Steps for Authors	217	21
Book Marketing Checklist 2	https://blog.bookly.com/kindle-direct-publishing/	"[""B"",""2020-02-21"",""Understanding Publishing""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	Your Guide to KDP: How to Succeed on Kindle Direct Publishing	742	35
Book Marketing Checklist 2	https://blog.bookly.com/learning/courses/distribution/	"["""",""2019-04-16"",""""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	Free Online Distribution Courses for Authors • bookly Learning	35	21
Book Marketing Checklist 2	https://blog.bookly.com/learning/courses/distribution/pricing-books-international/	"[""B"",""2019-04-16"",""""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	Pricing Books for International Readers (Free Course) • bookly	21	0
Book Marketing Checklist 2	https://blog.bookly.com/learning/courses/marketing/author-blog/	"[""B"",""2020-02-21"",""""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	How to Build an Amazing Author Blog (Free Course)	21	0
Book Marketing Checklist 2	https://blog.bookly.com/learning/courses/marketing/author-mailing-list/	"[""B"",""2019-04-16"",""""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	How to Set Up and Grow Your Mailing List (Free Course) • bookly	21	0
Book Marketing Checklist 2	https://blog.bookly.com/learning/courses/marketing/book-marketing-101/	"[""A"",""2019-10-11"",""""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	Book Marketing 101 for Authors (Free Course) • bookly	91	0
Book Marketing Checklist 2	https://blog.bookly.com/learning/courses/marketing/book-reviews/	"[""B"",""2020-04-17"",""""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	Book Reviews and How to Get Them (Free Course) • bookly	21	0
Book Marketing Checklist 2	https://blog.bookly.com/learning/courses/marketing/market-childrens-book/	"["""",""2019-04-12"",""""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	How to Market Your Children's Book (Free Course) • bookly	105	0
Book Marketing Checklist 2	https://blog.bookly.com/learning/courses/marketing/ultimate-book-marketing-plan/	"[""B"",""2019-04-11"",""""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	How to Create the Ultimate Book Marketing Plan (Free Course) • bookly	21	0
Book Marketing Checklist 2	https://blog.bookly.com/learning/courses/publishing/crowdfunding-for-authors/	"[""A"",""2019-10-11"",""""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	Crowdfunding: A Guide for Authors (Free Course) • bookly	21	0
Book Marketing Checklist 2	https://blog.bookly.com/learning/courses/publishing/how-to-publish-a-picture-book/	"[""B"",""2019-04-16"",""""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	How to Publish Your Picture Book (Free Course) • bookly	21	0
Book Marketing Checklist 2	https://blog.bookly.com/write-blurb-novel/	"[""A"",""2019-08-23"",""Book Marketing, Perfecting your Craft""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	How to Write a Book Blurb that Sells (with Examples)	3738	70
Book Marketing Checklist 2	https://blog.bookly.com/write-blurb-novel/	"[""A"",""2020-06-12"",""Book Marketing, Perfecting your Craft""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	How to Write a Book Blurb that Sells (with Examples)	630	21
Book Marketing Checklist 2	https://blog.bookly.com/write-blurb-novel//	"[""A"",""2019-08-23"",""Book Marketing, Perfecting your Craft""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	How to Write a Book Blurb that Sells (with Examples)	56	0
Book Marketing Checklist 2	https://blog.bookly.com/write-blurb-novel//	"[""A"",""2020-06-12"",""Book Marketing, Perfecting your Craft""]"	"
Download: Free Book Marketing Checklist"	"
Make sure your marketing strategy covers all the major bases with this downloadable checklist."	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-comp-300x165.jpg	How to Write a Book Blurb that Sells (with Examples)	21	0
Book Marketing Checklist 3 (New Style)	https://blog.bookly.com/amazon-ads-for-authors-case-studies/	"[""B"",""2020-05-27"",""Book Marketing""]"	"
Download: Free Book Marketing Checklist"	Boost your book sales with our #1 marketing resource.	https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/Checklists-2-300x157.jpg	Amazon Ads For Authors: Two Case Studies Showing That They Do Work	616	21
